ID,mod01,mod02,mod03,mod04,c_mod,z_mod,Categ,mod01_01,mod01_02,mod01_03,mod01_04,mod01_05,c_mod1,z_mod1,mod02_01,mod02_02,mod02_03,mod02_04,mod02_05,mod02_06,mod02_07,c_mod2,z_mod2,mod03_01,mod03_02,mod03_03,mod03_04,mod03_05,mod03_06,mod03_07,c_mod3,z_mod3,mod04_01,mod04_02,mod04_03,mod04_04,mod04_05,mod04_06,c_mod4,z_mod4,Reg_hab_dens,Riv_net_disp_dist,Glac_lake_marine_dist,Time_since_glac,Surface_area,Max_depth,Secchi_depth,Prop_shield_litho,Clim_MWMT,Clim_MCMT,Clim_MSP,Clim_PAS
IDL47293,0,1,0,0,0.444444444,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,27321.18078,10641.25585,10,261.3,45.8,6.7,1,16.05409836,-14.45901639,445.1147541,379.4590164
IDL47294,0,0,0,1,0,0.879781323,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.740740741,-0.163313834,0.067953,103201.8856,20104.5618,9.5,299.4,15.6,3.2,1,16.06393443,-17.43770492,400.5081967,271.442623
IDL47295,0,1,0,0,0.489795918,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,128513.4236,27723.07194,9.5,53.2,12.8,3.4,1,15.28196721,-16.81967213,411.4098361,310.852459
IDL47296,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0.696429357,0.067953,80181.11704,11181.94422,9.5,118.3,9.4,2.8,1,15.59672131,-16.52131148,399.9344262,289.1803279
IDL47297,0,1,0,0,0.375,1.885406855,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,26964.92421,6130.192482,10,22.6,11.3,4.7,1,16.02622951,-14.34918033,440.8196721,371.5901639
IDL47298,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.101069,55208.23312,16128.85423,10,61.1,11.3,2.1,0.080123272,15.55409836,-16.3852459,420.9180328,324.4098361
IDL47299,0,0,0,1,0,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0.696429357,0.067953,100782.477,25965.48221,9.5,43.3,5.2,3.4,1,15.80655738,-17.34098361,399.4262295,281.2295082
IDL47301,0,1,0,0,0.5,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,47578.91453,13927.96231,10,31.5,20.7,4.9,0,16.13114754,-16.02295082,427.1803279,333.0163934
IDL47302,0,1,0,0,0,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.625,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,56297.43648,22332.08891,9.5,30.4,15.3,5.6,1,16.19016393,-16.33114754,420.295082,317.7213115
IDL47303,0,1,0,0,0.48,1.885406855,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,1.465591877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,115187.1839,30781.57521,9.5,39.9,11.3,3.4,1,15.46065574,-17.14590164,406.704918,301.4590164
IDL47304,0,1,0,0,0.5,-1.452087048,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053661,594470.1197,10716.31827,9.5,222.3,44.5,4.9,1,16.65409836,-16.91639344,408.4754098,292.7540984
IDL47305,0,0,0,1,0,1.53482676,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.743801653,1.299623267,0.067953,142062.5802,38089.73341,9.5,150.7,19.8,4.8,1,15.59508197,-17.59016393,401.0983607,293.1147541
IDL47306,0,1,0,0,0.48,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,113387.3955,26396.74622,9.5,68.4,18.6,5.6,1,15.61967213,-17.09508197,402.7540984,291.852459
IDL47307,0,0,0,1,0.32,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.75,-0.815487937,0.067953,5758.310809,0,10,41.2,10.5,3.1,1,15.76721311,-13.8147541,395.3934426,291.6557377
IDL47308,0,1,0,0,0.408163265,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,67031.69229,22932.2067,9.5,122.9,16.8,4.8,1,16.19836066,-16.21147541,424.5081967,327.5737705
IDL47309,0,0,0,1,0.244897959,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.123622701,0.067953,166116.436,38297.65479,9.5,792.4,4.9,2.5,1,15.52295082,-16.98032787,407.7213115,309.3442623
IDL47310,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.48,0.696429357,0.067953,166183.9509,47903.1953,9.5,48.7,16.1,5.6,1,15.77704918,-17.91147541,398.3114754,283.9344262
IDL47311,0,1,0,0,0.408163265,1.217908074,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.64,1.464189369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,115528.8205,17356.24465,9.5,174.3,37.8,5.2,1,16.26721311,-17.8704918,393.4918033,276.4590164
IDL47313,0,1,0,0,0.5,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,58172.38137,20861.1682,10,32,15.4,4.1,1,16.1852459,-14.92131148,444.557377,377.2131148
IDL47314,0,0,0,1,0.244897959,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.722222222,-0.815487937,0.067953,132049.7397,45005.42285,9.5,34.3,11.3,3.2,1,16.06721311,-18.03606557,393.9180328,269.8360656
IDL47315,0,0,0,1,0.142011834,1.862349478,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.763888889,1.223231906,0.067953,97161.5583,16225.97503,9.5,125.3,29.6,2.6,1,15.97868852,-17.31639344,400.1967213,273.2131148
IDL47317,0,0,0,1,0.32,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.051717,78874.26033,36138.05264,10,79,21.9,4,1,16.05245902,-15.63278689,448.9016393,384.6229508
IDL47318,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.051717,78740.03573,36506.27876,10,14.8,8.2,4.1,1,16.0704918,-15.65901639,448.6065574,382.7540984
IDL47319,0,0,0,1,0.244897959,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.123622701,0.101069,126384.2977,10351.82821,9.5,579.3,29.3,4.4,1,16.6295082,-17.42459016,402.5081967,285.6065574
IDL47320,0,1,0,0,0.444444444,1.885406855,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.722222222,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,61169.53881,18592.16697,9.5,71,23,3.8,1,16.0147541,-16.3852459,421.9508197,321.6885246
IDL47321,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693877551,-0.815487937,0.067953,136900.7184,46080.70928,9.5,57.6,5.5,3.1,1,15.98852459,-18.00819672,394.7213115,273.3606557
IDL47322,0,1,0,0,0,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.625,-0.333860698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,100914.023,31365.89467,9.5,70.5,12,3.2,1,16.26065574,-17.43770492,397.4098361,282.3770492
IDL47323,0,1,0,0,0.375,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.444444444,-0.333860698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,8371.487865,0,10,6.7,19,2.3,1,16.13278689,-15.25245902,435.557377,342.2459016
IDL47324,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0.696429357,0.051717,49289.03403,27176.00074,10,264.4,25,3.6,1,16.18852459,-15.04098361,449.0491803,392.4918033
IDL47325,0,0,0,1,0.375,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.051717,1464.574695,0,10,18.2,17.7,6.6,1,16.70819672,-14.24918033,422.8032787,327.9672131
IDL47326,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.653061224,1.223231906,0.067953,184132.0726,50990.31875,9.5,260.6,13.4,4.1,1,15.70819672,-17.97377049,401.8196721,292.8852459
IDL47328,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0.696429357,0.101069,86172.24676,27781.0426,9.5,108.4,10,1.8,1,15.62131148,-17.03606557,421.7540984,321.5409836
IDL47329,0,0,0,1,0,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.611111111,0.696429357,0.067953,164199.194,41766.60596,9.5,110,1.7,1.3,1,15.80819672,-17.79508197,398.2295082,284.5081967
IDL47331,0,1,0,0,0.48,-0.117089487,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.666666667,-0.681738966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,60497.48212,20346.10474,10,328.3,29.1,2.5,1,16.2,-14.99344262,442.557377,375.1967213
IDL47332,0,0,0,1,0.244897959,-0.102786832,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.611111111,0.696429357,0.067953,174591.9448,41750.76512,9.5,33,3.8,2.1,1,15.60491803,-17.26721311,407.8196721,304.3114754
IDL47333,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.333860698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078646,708002.6142,41179.42544,9.5,43.7,12.2,3.3,1,15.73934426,-18.12786885,401.7213115,289.3770492
IDL47334,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.101069,78577.31761,39627.04822,9.5,56.5,25.9,2.7,1,16.4147541,-16.87704918,400.3770492,289.557377
IDL47335,0,0,0,1,0.32,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.101069,132987.7967,21586.83324,9.5,349.6,18.2,3.5,1,16.48032787,-17.59836066,391.704918,273.3934426
IDL47336,0,1,0,0,0,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.625,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,64540.03198,25353.3986,9.5,34.4,24.1,5.5,1,16.16721311,-16.51967213,419.5901639,317.3114754
IDL47337,0,0,0,1,0,-1.412877706,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.434884623,0.101069,110360.8586,27906.43812,10,190.6,19,3.8,1,16.14590164,-16.09344262,439.2295082,359.0163934
IDL47338,0,0,0,1,0,-1.085354987,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.444444444,-1.434884623,0.101069,137929.1583,42737.28445,10,84.3,15.7,3.4,1,16.24098361,-15.92131148,441.1311475,362.1803279
IDL47339,0,1,0,0,0,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.56,1.465591877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,179216.8193,39994.59317,9.5,7.1,9.2,2.7,1,15.58688525,-17.23934426,410.3278689,308.852459
IDL47340,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,178987.8991,40199.85645,9.5,8.4,12.2,3.4,1,15.59672131,-17.21147541,409.8032787,307.9016393
IDL47341,0,0,0,1,0.34,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.59375,1.299623267,0.101069,73100.01028,24403.62046,9.5,559.8,55.8,3.7,1,16.53114754,-16.47213115,415.1639344,311.7213115
IDL47342,0,1,0,0,0.277777778,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,137188.1624,49066.4899,9.5,90,8.2,2.7,1,16.02786885,-18.15901639,393.4918033,272.3770492
IDL47343,0,1,0,0,0.375,-0.117089487,MOD02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.444444444,1.464189369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,104378.6052,13661.15405,9.5,119,18.9,3.1,1,16.5704918,-16.85081967,412.6885246,303.8032787
IDL47344,0,1,0,0,0.48,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.444444444,0.856133804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,19992.89434,3232.211085,10,29.6,24.4,5.8,0,16.19836066,-13.88196721,433.9508197,360.6065574
IDL47345,0,1,0,0,0,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,71048.21839,28410.34787,10,53.4,23.8,5.6,1,16.16557377,-15.10819672,446.5245902,381.1967213
IDL47346,0,1,0,0,0.408163265,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.56,1.465591877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,177369.3933,36900.54983,9.5,121.8,1.2,1.2,1,15.26721311,-16.96557377,416.6229508,322.6229508
IDL47347,0,1,0,0,0.5,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,97268.8738,24983.48792,9.5,14.7,24.7,5.4,1,16.55081967,-16.90491803,406.5409836,294.852459
IDL47349,0,1,0,0,0.408163265,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053661,543338.6986,7421.058573,9.5,111.2,7,1.9,1,16.53278689,-17.84590164,405.3770492,287.4590164
IDL47350,0,0,0,1,0,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.625,-0.815487937,0.101069,88508.97358,31343.74851,9.5,125.5,4.6,4.6,1,15.51639344,-16.97704918,414.3770492,315.4918033
IDL47351,0,1,0,0,0,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,162765.726,47966.60276,9.5,5.3,6,6,1,15.59344262,-17.52786885,406.2786885,300.5245902
IDL47352,0,1,0,0,0.5,-1.452087048,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,334082.4954,28730.53225,9.5,2,7.9,5.5,1,15.65737705,-17.37213115,401.3442623,288.6393443
IDL47353,0,0,0,1,0.32,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.375,0.696429357,0.067953,48374.26921,0,9.5,148,15,2.4,1,15.55081967,-16.02131148,398.5737705,282.5409836
IDL47354,0,0,0,1,0.277777778,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.64,-1.052377865,0.101069,137007.9206,24966.21894,9.5,118.7,12,4.1,1,16.41803279,-17.5852459,394.4754098,276.0491803
IDL47355,0,1,0,0,0.32,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,87157.65668,16412.58202,9.5,12.1,12.7,2.4,1,15.68196721,-17.05245902,404.1803279,289.0163934
IDL47356,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,58246.40648,26387.90445,9.5,73,37,4.7,1,16.31147541,-16.21311475,427.6557377,335.4262295
IDL47357,0,1,0,0,0.49382716,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.625,-0.333860698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,233368.7661,43446.316,9.5,226.2,32.1,4.9,1,15.78196721,-18.19672131,399.3114754,285.0491803
IDL47359,0,0,0,1,0,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6875,0.123622701,0.067953,188537.3851,37817.66308,9.5,77.6,15.7,5,1,16.15245902,-18.50819672,392.6393443,267.7213115
IDL47360,0,0,0,1,0,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.78125,1.223231906,0.067953,190638.6788,37085.76676,9.5,47.2,13,5,1,16.1442623,-18.44590164,394.2786885,267.6885246
IDL47361,0,1,0,0,0.408163265,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.72,-0.333860698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,13981.14834,0,10,46.4,21.7,4.4,1,16.11639344,-14.29672131,437.9344262,361.0327869
IDL47362,0,0,0,1,0.32,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.375,0.123622701,0.101069,74935.61051,26230.76184,9.5,77.7,14.3,2.6,1,16.16393443,-16.50163934,410.6885246,306.0819672
IDL47363,0,1,0,0,0.277777778,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,48665.48742,11257.03913,10,34.6,7,1.3,1,16.43606557,-14.85901639,435.4098361,358.0163934
IDL47365,0,0,0,1,0.277777778,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.48,0.696429357,0.051717,58986.92917,33432.1818,10,438.8,33.6,5.1,1,16.20327869,-15.16229508,449.2622951,389.442623
IDL47366,0,1,0,0,0.625,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,1276.550793,0,10,29.5,15.3,7.3,1,16.52622951,-13.77213115,429.1967213,339.6229508
IDL47367,0,0,0,1,0,-0.757832269,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.625,-0.815487937,0.067953,161822.667,38410.42519,9,865,6.7,2.6,1,16.20163934,-18.47704918,386.5409836,261.9508197
IDL47368,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.693877551,-0.815487937,0.067953,170407.9981,51038.01357,9.5,126.3,14.2,4.5,1,15.80327869,-18.00655738,395.7540984,281.7704918
IDL47369,0,0,0,1,0.277777778,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.64,-0.163313834,0.051717,6056.865061,0,10,129.5,27.8,3.8,1,16.54590164,-14.19344262,430.0655738,335.9508197
IDL47370,0,1,0,0,0.48,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.666666667,-0.985427481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,131485.6077,8334.003942,9.5,38.6,7.3,2.5,1,16.60163934,-17.58032787,402.6229508,285.6065574
IDL47371,0,1,0,0,0.48,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,89001.63194,33510.49382,9.5,103.2,25.9,5.3,1,16.21311475,-16.73114754,412.9180328,304.9672131
IDL47372,0,0,0,1,0.408163265,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0.696429357,0.067953,149774.3579,41872.99482,9.5,332.2,32,5.2,1,15.60163934,-17.80819672,404.2459016,294.6229508
IDL47373,0,1,0,0,0,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,334082.4954,34234.69868,9.5,8.2,7.3,4.4,1,15.90327869,-17.65409836,397.9836066,278.0819672
IDL47374,0,1,0,0,0.48,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,-1.53746785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,9766.666948,0,10,12.9,14.5,5.5,1,16.53114754,-14.41639344,431.8196721,340.6229508
IDL47375,0,0,0,1,0,-0.43030955,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.64,-1.052377865,0.101069,75465.32496,33769.8894,9.5,286.4,24.2,2.4,1,15.53114754,-16.87704918,411.557377,311.704918
IDL47376,0,0,0,1,0.21875,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.612244898,0.123622701,0.067953,196265.6256,49100.62276,9.5,259.7,24.2,4,1,15.58360656,-17.64262295,409.1967213,303.4918033
IDL47377,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.489795918,1.299623267,0.101069,81953.88219,41462.26932,9.5,85.3,12.2,2.5,1,16.32459016,-17.01639344,400.1967213,287.7868852
IDL47378,0,1,0,0,0.375,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.444444444,-0.333860698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067953,130991.2795,27135.53198,9.5,31,7.6,2.8,1,15.24590164,-16.75901639,412.7868852,312.8032787
IDL47379,0,0,0,1,0,0.224735886,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.612244898,0.123622701,0.067953,188492.1149,49058.73246,9.5,55.7,13.4,2,1,15.97213115,-18.23114754,392.4098361,272.3770492
IDL47380,0,1,0,0,0.5,-0.784588268,MOD02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,-0.233155903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,40171.37085,8281.950256,10,50.3,31.4,4.5,1,16.25245902,-15.61639344,431.7868852,342.2131148
IDL47381,0,1,0,0,0.444444444,-0.784588268,MOD02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051717,50171.13252,18012.86287,10,12.6,10.6,2.3,1,16.13770492,-14.66885246,445.9836066,381.4098361
IDL47382,0,0,0,1,0,0.552258605,MOD04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.59375,1.299623267,0.101069,116662.5503,26918.95096,9.5,3787.9,53.4,3.3,0.846997986,16.57704918,-17.44098361,396.8032787,278.7540984
IDL47383,0,1,0,0,0.375,-0.117089487,MOD02,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.444444444,0.649050799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,134891.3835,35534.55302,9.5,124.2,11.3,2.5,1,15.71967213,-17.32622951,416.6557377,313.8360656
IDL47384,0,1,0,0,0.53125,1.217908074,MOD02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.64,0.856133804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,75082.94374,14789.1706,10,69.8,9,2,1,16.08688525,-14.67540984,446.6557377,381.295082
IDL47385,0,1,0,0,0.444444444,0.550409294,MOD02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101069,70557.87113,20913.83234,9.5,27,19.2,4.9,1,16.19344262,-16.19508197,424.5081967,325.8360656
